SNR     iteration      FER     BER
-1.25        197          0.0584283      0.0039813
-1.25        198          0.0584112      0.00399346
-1.25        199          0.0584112      0.00397028
-1.25        200          0.0584112      0.00400389
-1        1          1      0.0665923
-1        2          1      0.0484623
-1        3          1      0.0363988
-1        4          0.995025      0.0271115
-1        5          0.925926      0.0201214
-1        6          0.796813      0.0157505
-1        7          0.621118      0.0113748
-1        8          0.475059      0.00920899
-1        9          0.378072      0.0069932
-1        10          0.289436      0.00548722
-1        11          0.212766      0.0043978
-1        12          0.160128      0.00361718
-1        13          0.134499      0.00320302
-1        14          0.106383      0.00305376
-1        15          0.0970403      0.00287174
-1        16          0.0780031      0.00256219
-1        17          0.0666001      0.0023495
-1        18          0.058292      0.00226258
-1        19          0.0513743      0.0020435
-1        20          0.0466309      0.00197742
-1        21          0.0428449      0.0018547
-1        22          0.0403633      0.00176129
-1        23          0.0374672      0.00163306
-1        24          0.035926      0.00166229
-1        25          0.0331675      0.0015284
-1        26          0.0316556      0.00150113
-1        27          0.0300345      0.00143528
-1        28          0.0295116      0.00141761
-1        29          0.0286451      0.00140114
-1        30          0.0274499      0.0013518
-1        31          0.0255428      0.00128766
-1        32          0.0248047      0.00126521
-1        33          0.024322      0.00124276
-1        34          0.0239263      0.00122231
-1        35          0.0229674      0.00119918
-1        36          0.0220897      0.00120321
-1        37          0.0213106      0.00120221
-1        38          0.0209096      0.00121734
-1        39          0.0209096      0.00122481
-1        40          0.0206143      0.00120179
-1        41          0.0203252      0.00117132
-1        42          0.0198886      0.00115849
-1        43          0.0193686      0.00114357
-1        44          0.0192753      0.00113749
-1        45          0.0191883      0.00113198
-1        46          0.0185408      0.00110574
-1        47          0.0185237      0.00110517
-1        48          0.0179372      0.00110426
-1        49          0.0179131      0.00111237
-1        50          0.0175608      0.00108814
-1        51          0.0175562      0.0010849
-1        52          0.0173747      0.00106627
-1        53          0.017228      0.00105846
-1        54          0.017228      0.00104214
-1        55          0.0169362      0.00105129
-1        56          0.0168535      0.00103186
-1        57          0.0168364      0.00104
-1        58          0.0166445      0.00103186
-1        59          0.0161407      0.00100784
-1        60          0.015897      0.00101012
-1        61          0.0158743      0.00101364
-1        62          0.0158655      0.00101819
-1        63          0.0157171      0.00099908
-1        64          0.0157171      0.000999002
-1        65          0.0156446      0.00100052
-1        66          0.015597      0.0009998
-1        67          0.0152602      0.000996454
-1        68          0.0152602      0.000982677
-1        69          0.0151906      0.000986412
-1        70          0.0151688      0.00097694
-1        71          0.0151688      0.000962569
-1        72          0.0150128      0.000951329
-1        73          0.0150128      0.0009555
-1        74          0.0148754      0.000951333
-1        75          0.0147373      0.000952954
-1        76          0.0147373      0.000956024
-1        77          0.0144907      0.000944049
-1        78          0.0144686      0.000946634
-1        79          0.0144686      0.000957256
-1        80          0.0144686      0.000955748
-1        81          0.0143627      0.000947964
-1        82          0.0143627      0.000954732
-1        83          0.0143627      0.000968197
-1        84          0.0143627      0.000966416
-1        85          0.0143627      0.000958935
-1        86          0.0143627      0.000955231
-1        87          0.0143627      0.000945185
-1        88          0.0140528      0.000920893
-1        89          0.0140528      0.000923542
-1        90          0.0139665      0.000918698
-1        91          0.0137826      0.000908178
-1        92          0.0137826      0.000908246
-1        93          0.0137826      0.000906332
-1        94          0.0137684      0.000904304
-1        95          0.0137684      0.000901094
-1        96          0.0137684      0.000894947
-1        97          0.0137684      0.00090683
-1        98          0.0137684      0.000909426
-1        99          0.0137599      0.000924834
-1        100          0.0137466      0.000919103
-1        101          0.0137466      0.000923603
-1        102          0.0137466      0.000919853
-1        103          0.0133905      0.000918203
-1        104          0.0133905      0.000914285
-1        105          0.0133905      0.000913288
-1        106          0.0133905      0.000912026
-1        107          0.0133905      0.000907045
-1        108          0.0133905      0.000903059
-1        109          0.0133905      0.000888314
-1        110          0.0133298      0.000890239
-1        111          0.0133298      0.00088852
-1        112          0.0133298      0.000884949
-1        113          0.0132293      0.000886151
-1        114          0.0132293      0.000881885
-1        115          0.0132293      0.00088287
-1        116          0.0132293      0.000881754
-1        117          0.0131761      0.000888995
-1        118          0.0131761      0.000886903
-1        119          0.0130429      0.000883567
-1        120          0.0130429      0.000885055
-1        121          0.0130429      0.000882661
-1        122          0.0130174      0.000881971
-1        123          0.0130174      0.000876547
-1        124          0.0130174      0.000875449
-1        125          0.0130174      0.000870477
-1        126          0.0130174      0.000869121
-1        127          0.0130174      0.000862406
-1        128          0.0130174      0.000862987
-1        129          0.0130174      0.000866538
-1        130          0.0130174      0.000865699
-1        131          0.012982      0.000870551
-1        132          0.012982      0.000874028
-1        133          0.012982      0.000867331
-1        134          0.012982      0.000863017
-1        135          0.012982      0.000862759
-1        136          0.012982      0.000863725
-1        137          0.012982      0.000873642
-1        138          0.012982      0.000866236
-1        139          0.0129643      0.00087271
-1        140          0.0129643      0.000870716
-1        141          0.0129643      0.000864028
-1        142          0.012782      0.000866653
-1        143          0.012782      0.000866336
-1        144          0.012782      0.000858284
-1        145          0.012782      0.00085226
-1        146          0.012782      0.000850548
-1        147          0.012738      0.000839851
-1        148          0.0126976      0.000846444
-1        149          0.0126976      0.000838697
-1        150          0.0125494      0.000833017
-1        151          0.0122858      0.000825694
-1        152          0.0122858      0.000827278
-1        153          0.0122858      0.000823926
-1        154          0.0122827      0.000833289
-1        155          0.0121278      0.000830058
-1        156          0.0121278      0.000840105
-1        157          0.0121242      0.000836843
-1        158          0.0121242      0.000836903
-1        159          0.0121242      0.000835219
-1        160          0.0121242      0.00083125
-1        161          0.0118392      0.000809777
-1        162          0.0118392      0.000803141
-1        163          0.0118392      0.000803258
-1        164          0.0118392      0.000797914
-1        165          0.0118071      0.000800609
-1        166          0.0118071      0.000804415
-1        167          0.0118071      0.000804591
-1        168          0.0118071      0.000805352
-1        169          0.0118071      0.000803771
-1        170          0.0118071      0.0008026
-1        171          0.0118071      0.000802658
-1        172          0.0117959      0.000803832
-1        173          0.0117959      0.000808454
-1        174          0.0117959      0.000810151
-1        175          0.0117959      0.00080822
-1        176          0.0117151      0.000806807
-1        177          0.0117151      0.000804308
-1        178          0.0117151      0.00080611
-1        179          0.0117151      0.000803669
-1        180          0.0117151      0.000806981
-1        181          0.0117151      0.000808027
-1        182          0.0115721      0.000798564
-1        183          0.0115721      0.000791848
-1        184          0.0115721      0.00078628
-1        185          0.0115721      0.000778474
-1        186          0.0115721      0.00077945
-1        187          0.0115721      0.000783238
-1        188          0.0114423      0.000780074
-1        189          0.0114423      0.000778315
-1        190          0.0114423      0.000780301
-1        191          0.0113701      0.000780284
-1        192          0.0113701      0.000784289
-1        193          0.0113701      0.0007888
-1        194          0.0113701      0.00078756
-1        195          0.0113701      0.000779777
-1        196          0.0113701      0.00078474
-1        197          0.0113701      0.000782089
-1        198          0.0113701      0.000785586
-1        199          0.0113701      0.000784909
-1        200          0.0113701      0.000781863
-0.75        1          1      0.0607837
-0.75        2          1      0.041503
-0.75        3          1      0.0281052
-0.75        4          0.980392      0.0185623
-0.75        5          0.865801      0.0115182
-0.75        6          0.607903      0.007053
-0.75        7          0.390625      0.00414652
-0.75        8          0.248139      0.00281618
-0.75        9          0.156986      0.00197478
-0.75        10          0.111857      0.00144926
-0.75        11          0.0727008      0.00106058
-0.75        12          0.0465008      0.000867508
-0.75        13          0.0323782      0.000690285
-0.75        14          0.0268168      0.000621337
-0.75        15          0.023116      0.000649221
-0.75        16          0.0182498      0.000620549
-0.75        17          0.0165467      0.000584141
-0.75        18          0.0151206      0.000554197
-0.75        19          0.0138571      0.000497097
-0.75        20          0.0125172      0.000466912
-0.75        21          0.0112366      0.000429621
-0.75        22          0.0105391      0.000398404
-0.75        23          0.0092967      0.000355082
-0.75        24          0.00864753      0.000331317
-0.75        25          0.00802439      0.000307204
-0.75        26          0.00760283      0.000294157
-0.75        27          0.00672156      0.000265662
-0.75        28          0.00650132      0.000260407
-0.75        29          0.00592663      0.0002495
-0.75        30          0.00561404      0.000238429
-0.75        31          0.00539753      0.000235499
-0.75        32          0.00509957      0.000227887
-0.75        33          0.00488687      0.000222503
-0.75        34          0.004638      0.000216992
-0.75        35          0.00449226      0.000213694
-0.75        36          0.00432882      0.000207788
-0.75        37          0.00423039      0.00020449
-0.75        38          0.00415196      0.000203314
-0.75        39          0.0039733      0.000194723
-0.75        40          0.0038449      0.000186809
-0.75        41          0.0035859      0.000175666
-0.75        42          0.00351111      0.000169861
-0.75        43          0.0034785      0.00017094
-0.75        44          0.00337388      0.000166066
-0.75        45          0.00317128      0.000159807
-0.75        46          0.00313725      0.000158232
-0.75        47          0.00303868      0.000153969
-0.75        48          0.00296886      0.000151962
-0.75        49          0.00291312      0.000151205
-0.75        50          0.00280085      0.000148309
-0.75        51          0.0027377      0.000147342
-0.75        52          0.00271326      0.000146888
-0.75        53          0.00265238      0.000145815
-0.75        54          0.00262746      0.000143364
-0.75        55          0.00261784      0.000142708
-0.75        56          0.00261784      0.000139345
-0.75        57          0.00259212      0.000137796
-0.75        58          0.00255027      0.000138646
-0.75        59          0.00252608      0.000138559
-0.75        60          0.00248694      0.000142345
-0.75        61          0.00248315      0.000142042
-0.75        62          0.00245568      0.000139593
-0.75        63          0.00242301      0.000136859
-0.75        64          0.00241156      0.000135901
-0.75        65          0.00240108      0.000134251
-0.75        66          0.00235302      0.000132323
-0.75        67          0.00231935      0.000131292
-0.75        68          0.0023037      0.000132383
-0.75        69          0.0023034      0.00013384
-0.75        70          0.00227219      0.000133006
-0.75        71          0.00222161      0.000127919
-0.75        72          0.00219676      0.000127022
-0.75        73          0.00208156      0.000121992
-0.75        74          0.00206671      0.000120097
-0.75        75          0.0020633      0.00011866
-0.75        76          0.0020633      0.000117002
-0.75        77          0.00201106      0.000114918
-0.75        78          0.00201106      0.00011401
-0.75        79          0.00196053      0.000114335
-0.75        80          0.00196053      0.00011487
-0.75        81          0.00194789      0.000113656
-0.75        82          0.00194789      0.000113695
-0.75        83          0.00194152      0.000113804
-0.75        84          0.00190197      0.000113033
-0.75        85          0.0018969      0.00011452
-0.75        86          0.00187942      0.000115068
-0.75        87          0.00185639      0.000115536
-0.75        88          0.0018351      0.000112718
-0.75        89          0.00183123      0.000112899
-0.75        90          0.00182996      0.000111894
-0.75        91          0.00182996      0.000111168
-0.75        92          0.00182294      0.00011151
-0.75        93          0.00182294      0.000110281
-0.75        94          0.00181851      0.00010875
-0.75        95          0.00181851      0.000107875
-0.75        96          0.00181225      0.000109607
-0.75        97          0.00180732      0.000109963
-0.75        98          0.00180714      0.000110221
-0.75        99          0.00180714      0.000112166
-0.75        100          0.00180714      0.000111297
-0.75        101          0.00180714      0.000112328
-0.75        102          0.00179454      0.000110414
-0.75        103          0.00178399      0.000110756
-0.75        104          0.00177343      0.000111446
-0.75        105          0.00177343      0.000111648
-0.75        106          0.00177343      0.000108939
-0.75        107          0.00177343      0.000108534
-0.75        108          0.00174987      0.000106555
-0.75        109          0.00174987      0.000106442
-0.75        110          0.0017324      0.000108223
-0.75        111          0.0017324      0.00010739
-0.75        112          0.0017324      0.000106548
-0.75        113          0.00170602      0.000105518
-0.75        114          0.00169856      0.000104576
-0.75        115          0.00169856      0.000104829
-0.75        116          0.00169553      0.000104137
-0.75        117          0.00169553      0.000104625
-0.75        118          0.00166478      0.000102893
-0.75        119          0.00166478      0.000104007
-0.75        120          0.00166341      0.000105135
-0.75        121          0.00166341      0.00010549
-0.75        122          0.00166341      0.000104838
-0.75        123          0.00166341      0.000104574
-0.75        124          0.00166341      0.000104202
-0.75        125          0.00165059      0.000103514
-0.75        126          0.00163096      0.000102712
-0.75        127          0.00163096      0.000103399
-0.75        128          0.00163035      0.00010349
-0.75        129          0.00161768      0.000102204
-0.75        130          0.00161768      0.000101033
-0.75        131          0.00161364      0.000100925
-0.75        132          0.00159462      9.93867e-05
-0.75        133          0.00158748      9.88945e-05
-0.75        134          0.00157943      9.80014e-05
-0.75        135          0.00157943      9.92941e-05
-0.75        136          0.00157943      9.89886e-05
-0.75        137          0.00157943      0.000100226
-0.75        138          0.00157943      0.000100696
-0.75        139          0.00157943      0.000102177
-0.75        140          0.00157943      0.000103329
-0.75        141          0.00157943      0.000103611
-0.75        142          0.00157943      0.000103352
-0.75        143          0.00157448      0.000102404
-0.75        144          0.00157448      0.000100592
-0.75        145          0.00157448      0.000100568
-0.75        146          0.00157448      9.92798e-05
-0.75        147          0.00157448      9.89283e-05
-0.75        148          0.00157343      9.88231e-05
-0.75        149          0.00157062      9.92001e-05
-0.75        150          0.00157062      9.7977e-05
-0.75        151          0.00157062      9.69875e-05
-0.75        152          0.00157062      9.77822e-05
-0.75        153          0.00157062      9.77822e-05
-0.75        154          0.00157062      9.75407e-05
-0.75        155          0.00156326      9.74787e-05
-0.75        156          0.00154777      9.67818e-05
-0.75        157          0.00154777      9.79948e-05
-0.75        158          0.00154777      9.88854e-05
-0.75        159          0.00154395      0.000100893
-0.75        160          0.00154395      0.000101214
-0.75        161          0.00154395      0.000100449
-0.75        162          0.00154395      9.92615e-05
-0.75        163          0.00154395      9.81816e-05
-0.75        164          0.00153457      9.84604e-05
-0.75        165          0.00153137      9.75413e-05
-0.75        166          0.00153137      9.54372e-05
-0.75        167          0.00150751      9.46083e-05
-0.75        168          0.00150751      9.42419e-05
-0.75        169          0.00150489      9.43692e-05
-0.75        170          0.00150489      9.50634e-05
-0.75        171          0.0014946      9.55848e-05
-0.75        172          0.0014946      9.47915e-05
-0.75        173          0.00148989      9.4818e-05
-0.75        174          0.00148989      9.54461e-05
-0.75        175          0.00148989      9.52688e-05
-0.75        176          0.00148989      9.52762e-05
-0.75        177          0.00148471      9.61235e-05
-0.75        178          0.00148471      9.73681e-05
-0.75        179          0.00148471      9.81635e-05
-0.75        180          0.00148437      9.84796e-05
-0.75        181          0.00148437      9.76255e-05
-0.75        182          0.00148437      9.72279e-05
-0.75        183          0.00148437      9.67935e-05
-0.75        184          0.00148437      9.6418e-05
-0.75        185          0.00148437      9.5829e-05
-0.75        186          0.00148437      9.59468e-05
-0.75        187          0.00148437      9.53945e-05
-0.75        188          0.00148437      9.55713e-05
-0.75        189          0.00148437      9.51663e-05
-0.75        190          0.00148437      9.53725e-05
-0.75        191          0.00148437      9.52031e-05
-0.75        192          0.00148437      9.53651e-05
-0.75        193          0.00148437      9.54829e-05
-0.75        194          0.00148437      9.56817e-05
-0.75        195          0.00148437      9.66757e-05
-0.75        196          0.00148437      9.66904e-05
-0.75        197          0.00148437      9.74783e-05
-0.75        198          0.00148437      9.75961e-05
-0.75        199          0.00148102      9.76401e-05
-0.75        200          0.00148102      9.56493e-05
-0.5        1          1      0.053502
-0.5        2          1      0.0345437
-0.5        3          0.980392      0.0222339
-0.5        4          0.909091      0.0135732
-0.5        5          0.613497      0.00686532
-0.5        6          0.363636      0.00347763
-0.5        7          0.194175      0.00158538
-0.5        8          0.088968      0.000713156
-0.5        9          0.0484027      0.000447053
-0.5        10          0.0272628      0.000299945
-0.5        11          0.0164935      0.000230058
-0.5        12          0.0131804      0.000217451
-0.5        13          0.00799041      0.000160284
-0.5        14          0.00628378      0.000128418
-0.5        15          0.00464447      0.000110675
-0.5        16          0.00367161      0.000105085
-0.5        17          0.00324496      0.000102854
-0.5        18          0.00276663      8.87903e-05
-0.5        19          0.00242648      7.85717e-05
-0.5        20          0.00209846      6.49315e-05
-0.5        21          0.00189617      5.91799e-05
-0.5        22          0.00174886      5.81913e-05
-0.5        23          0.00154643      5.59968e-05
-0.5        24          0.00142802      5.43725e-05
-0.5        25          0.00141423      5.26266e-05
-0.5        26          0.00132207      4.74266e-05
-0.5        27          0.00121584      4.32176e-05
-0.5        28          0.00109757      3.96346e-05
-0.5        29          0.00102869      3.69737e-05
-0.5        30          0.000951674      3.42244e-05
-0.5        31          0.000898836      3.16733e-05
-0.5        32          0.000857692      2.98746e-05
-0.5        33          0.000806953      2.97884e-05
-0.5        34          0.000783214      2.96347e-05
-0.5        35          0.00075792      3.14747e-05
-0.5        36          0.00072776      3.1363e-05
-0.5        37          0.00072776      3.01212e-05
-0.5        38          0.000659092      2.67887e-05
-0.5        39          0.000585796      2.42512e-05
-0.5        40          0.000565182      2.32745e-05
-0.5        41          0.000559278      2.28538e-05
-0.5        42          0.000481436      2.1698e-05
-0.5        43          0.000476014      2.12364e-05
-0.5        44          0.000459559      2.06346e-05
-0.5        45          0.000449398      2.11681e-05
-0.5        46          0.000426387      2.10063e-05
-0.5        47          0.000395836      1.94855e-05
-0.5        48          0.000395836      1.88964e-05
-0.5        49          0.000385713      1.87653e-05
-0.5        50          0.000367981      1.85378e-05
-0.5        51          0.000367981      1.81873e-05
-0.5        52          0.000360245      1.8484e-05
-0.5        53          0.000351293      1.82895e-05
-0.5        54          0.000340997      1.81222e-05
-0.5        55          0.000338931      1.80259e-05
-0.5        56          0.000334057      1.79224e-05
-0.5        57          0.000328165      1.8036e-05
-0.5        58          0.000327581      1.7666e-05
-0.5        59          0.000327581      1.70908e-05
-0.5        60          0.000322738      1.62906e-05
-0.5        61          0.000322738      1.61401e-05
-0.5        62          0.000320917      1.61573e-05
-0.5        63          0.000311688      1.58998e-05
-0.5        64          0.000311688      1.6277e-05
-0.5        65          0.000308297      1.6311e-05
-0.5        66          0.000308297      1.64088e-05
-0.5        67          0.000304761      1.60967e-05
-0.5        68          0.000302627      1.54616e-05
-0.5        69          0.000302627      1.53625e-05
-0.5        70          0.00029914      1.59363e-05
-0.5        71          0.000294465      1.6254e-05
-0.5        72          0.000292978      1.60237e-05
-0.5        73          0.000289301      1.60924e-05
-0.5        74          0.000287202      1.56508e-05
-0.5        75          0.000287202      1.49955e-05
-0.5        76          0.000287202      1.49898e-05
-0.5        77          0.000276203      1.47281e-05
-0.5        78          0.000271485      1.49532e-05
-0.5        79          0.00027077      1.48601e-05
-0.5        80          0.00027077      1.47527e-05
-0.5        81          0.00027077      1.47178e-05
-0.5        82          0.000269292      1.47977e-05
-0.5        83          0.000268706      1.48855e-05
-0.5        84          0.000268706      1.48375e-05
-0.5        85          0.000265333      1.48776e-05
-0.5        86          0.000265333      1.55014e-05
-0.5        87          0.000265333      1.61674e-05
-0.5        88          0.000265333      1.55278e-05
-0.5        89          0.000261466      1.54856e-05
-0.5        90          0.000247653      1.47363e-05
-0.5        91          0.00024546      1.39216e-05
-0.5        92          0.00024546      1.33883e-05
-0.5        93          0.000242792      1.3421e-05
-0.5        94          0.000241971      1.34212e-05
-0.5        95          0.000239337      1.34841e-05
-0.5        96          0.000235273      1.32201e-05
-0.5        97          0.000235273      1.31781e-05
-0.5        98          0.000235273      1.30614e-05
-0.5        99          0.000235273      1.30287e-05
-0.5        100          0.000235273      1.30987e-05
-0.5        101          0.0002344      1.33594e-05
-0.5        102          0.0002344      1.35384e-05
-0.5        103          0.0002344      1.31524e-05
-0.5        104          0.0002344      1.31757e-05
-0.5        105          0.000233267      1.30356e-05
-0.5        106          0.000233267      1.30865e-05
-0.5        107          0.000233044      1.36451e-05
-0.5        108          0.000233044      1.3652e-05
-0.5        109          0.000233044      1.38323e-05
-0.5        110          0.000233044      1.3874e-05
-0.5        111          0.000230238      1.43419e-05
-0.5        112          0.000230238      1.39901e-05
-0.5        113          0.000226017      1.31888e-05
-0.5        114          0.000226017      1.27897e-05
-0.5        115          0.000226017      1.26395e-05
-0.5        116          0.000226017      1.26776e-05
-0.5        117          0.000215939      1.26993e-05
-0.5        118          0.000215917      1.25994e-05
-0.5        119          0.000215917      1.23767e-05
-0.5        120          0.000213352      1.22678e-05
-0.5        121          0.000213352      1.21662e-05
-0.5        122          0.000213352      1.21429e-05
-0.5        123          0.000212756      1.22102e-05
-0.5        124          0.000211553      1.2328e-05
-0.5        125          0.000211553      1.21517e-05
-0.5        126          0.000211334      1.25941e-05
-0.5        127          0.000211334      1.26884e-05
-0.5        128          0.000211334      1.31497e-05
-0.5        129          0.000207689      1.2756e-05
-0.5        130          0.000204922      1.22791e-05
-0.5        131          0.000201345      1.20847e-05
-0.5        132          0.000201345      1.20088e-05
-0.5        133          0.000201345      1.22944e-05
-0.5        134          0.000201345      1.23883e-05
-0.5        135          0.000201345      1.23204e-05
-0.5        136          0.000201345      1.22365e-05
-0.5        137          0.000201345      1.21626e-05
-0.5        138          0.000200892      1.18263e-05
-0.5        139          0.000198712      1.14594e-05
-0.5        140          0.000198712      1.13313e-05
-0.5        141          0.000198712      1.10908e-05
-0.5        142          0.000198712      1.12406e-05
-0.5        143          0.000196774      1.13457e-05
-0.5        144          0.000196033      1.1375e-05
-0.5        145          0.000196033      1.14333e-05
-0.5        146          0.000189884      1.12706e-05
-0.5        147          0.000189884      1.1474e-05
-0.5        148          0.000189884      1.16398e-05
-0.5        149          0.000189884      1.16926e-05
-0.5        150          0.000189884      1.15343e-05
-0.5        151          0.000189884      1.14646e-05
-0.5        152          0.000189884      1.1393e-05
-0.5        153          0.000189884      1.1361e-05
-0.5        154          0.000189884      1.13686e-05
-0.5        155          0.000189884      1.1685e-05
-0.5        156          0.000189884      1.18376e-05
-0.5        157          0.000189884      1.17321e-05
-0.5        158          0.000189884      1.15795e-05
-0.5        159          0.000189884      1.11783e-05
-0.5        160          0.000189884      1.10709e-05
-0.5        161          0.000189884      1.0892e-05
-0.5        162          0.00018572      1.05536e-05
-0.5        163          0.000182669      1.04817e-05
-0.5        164          0.000182296      1.07388e-05
-0.5        165          0.000178787      1.05747e-05
-0.5        166          0.000178787      1.06332e-05
-0.5        167          0.000178787      1.06793e-05
-0.5        168          0.000178787      1.06882e-05
-0.5        169          0.000176104      1.03426e-05
-0.5        170          0.000176104      1.03671e-05
-0.5        171          0.000171482      1.01137e-05
-0.5        172          0.000171482      1.02872e-05
-0.5        173          0.000171482      1.03009e-05
-0.5        174          0.000171482      1.05628e-05
-0.5        175          0.000171482      1.05782e-05
-0.5        176          0.000169306      1.02725e-05
-0.5        177          0.000169306      1.01399e-05
-0.5        178          0.000169306      1.03364e-05
-0.5        179          0.000169306      1.03649e-05
-0.5        180          0.000169306      1.05127e-05
-0.5        181          0.000169306      1.07378e-05
-0.5        182          0.000167369      1.0439e-05
-0.5        183          0.000167369      1.01351e-05
-0.5        184          0.000167369      1.00023e-05
-0.5        185          0.000164315      9.89964e-06
-0.5        186          0.000164315      9.85726e-06
-0.5        187          0.000164315      9.99908e-06
-0.5        188          0.000164315      9.83443e-06
-0.5        189          0.000161158      9.70785e-06
-0.5        190          0.000161158      9.56076e-06
-0.5        191          0.000161158      9.65989e-06
-0.5        192          0.000161158      9.86453e-06
-0.5        193          0.000161158      9.96526e-06
-0.5        194          0.000161158      1.01075e-05
-0.5        195          0.000161158      9.86933e-06
-0.5        196          0.000161158      9.69506e-06
-0.5        197          0.000161158      9.61192e-06
-0.5        198          0.000161158      9.60073e-06
-0.5        199          0.000161158      9.71585e-06
-0.5        200          0.000161158      9.86613e-06
-0.25        1          1      0.0476984
-0.25        2          1      0.0279365
-0.25        3          1      0.0150595
-0.25        4          0.892857      0.00673186
-0.25        5          0.409836      0.00213863
-0.25        6          0.186567      0.00111792
-0.25        7          0.0791139      0.00045051
-0.25        8          0.0311526      0.000166271
-0.25        9          0.017001      8.73664e-05
-0.25        10          0.00667022      4.55269e-05
-0.25        11          0.00345734      3.38874e-05
-0.25        12          0.00206646      2.68147e-05
-0.25        13          0.0015528      3.04089e-05
-0.25        14          0.00107738      2.64855e-05
-0.25        15          0.000856311      2.78641e-05
-0.25        16          0.000698871      2.29906e-05
-0.25        17          0.000554668      2.19996e-05
-0.25        18          0.000480358      1.85758e-05
-0.25        19          0.000424942      1.47634e-05
-0.25        20          0.00041132      1.28456e-05
-0.25        21          0.000384373      1.11422e-05
-0.25        22          0.000303558      9.16698e-06
-0.25        23          0.00029449      8.06342e-06
-0.25        24          0.000252966      7.30289e-06
-0.25        25          0.000234463      6.62917e-06
-0.25        26          0.000200651      5.6652e-06
-0.25        27          0.000157973      4.50099e-06
-0.25        28          0.000150744      4.21424e-06
-0.25        29          0.000134107      4.02321e-06
-0.25        30          0.000112677      3.71343e-06
-0.25        31          0.000111882      3.77822e-06
-0.25        32          0.000100405      3.3528e-06
-0.25        33          9.08335e-05      3.07644e-06
-0.25        34          8.52819e-05      2.95779e-06
-0.25        35          7.6301e-05      2.9279e-06
-0.25        36          7.45073e-05      3.05273e-06
-0.25        37          7.45073e-05      2.88716e-06
-0.25        38          7.4256e-05      2.56213e-06
-0.25        39          7.10863e-05      2.44289e-06
-0.25        40          6.95688e-05      2.4846e-06
-0.25        41          6.22786e-05      2.17234e-06
-0.25        42          5.60258e-05      1.91755e-06
-0.25        43          5.10043e-05      1.76188e-06
-0.25        44          4.9332e-05      1.70607e-06
-0.25        45          4.9332e-05      1.66691e-06
-0.25        46          4.85593e-05      1.69861e-06
-0.25        47          4.66885e-05      1.73507e-06
-0.25        48          4.52183e-05      1.86974e-06
-0.25        49          4.49427e-05      1.81822e-06
-0.25        50          4.34485e-05      1.75173e-06
-0.25        51          4.26576e-05      1.76724e-06
-0.25        52          4.10264e-05      1.66059e-06
-0.25        53          4.0993e-05      1.71048e-06
-0.25        54          3.709e-05      1.71983e-06
-0.25        55          3.56281e-05      1.55237e-06
-0.25        56          3.16053e-05      1.28804e-06
-0.25        57          3.05863e-05      1.31691e-06
-0.25        58          3.04951e-05      1.26397e-06
-0.25        59          2.89769e-05      1.22347e-06
-0.25        60          2.89769e-05      1.22519e-06
-0.25        61          2.82685e-05      1.27208e-06
-0.25        62          2.76462e-05      1.30332e-06
-0.25        63          2.73007e-05      1.35582e-06
-0.25        64          2.73007e-05      1.38291e-06
-0.25        65          2.59873e-05      1.3303e-06
-0.25        66          2.59873e-05      1.2973e-06
-0.25        67          2.59873e-05      1.31844e-06
-0.25        68          2.51668e-05      1.40365e-06
-0.25        69          2.48711e-05      1.42071e-06
-0.25        70          2.48711e-05      1.49128e-06
-0.25        71          2.48711e-05      1.53026e-06
-0.25        72          2.48711e-05      1.4217e-06
-0.25        73          2.43186e-05      1.34862e-06
-0.25        74          2.43186e-05      1.29217e-06
-0.25        75          2.28428e-05      1.10679e-06
-0.25        76          2.21663e-05      1.06961e-06
-0.25        77          2.21663e-05      1.01639e-06
-0.25        78          
